2015-8-31,6791.42,6791.42,6578.35,6581.31,6602.777
2015-9-1,6507.88,6507.88,6161.03,6169.21,6362.663
2015-9-2,5878.21,6314.29,5866.66,6122.55,6122.55
2015-9-7,6187.69,6379.2,6094.49,6143.56,6265.37
2015-9-8,6096.01,6387.36,6014.57,6374.86,6408.19
2015-9-9,6408.67,6609.94,6380.25,6551.01,6551.01
2015-9-10,6434.53,6565.16,6407.12,6440.31,6340.265
2015-9-11,6423.52,6523.19,6385.31,6493.32,6129.52
2015-9-14,6535.26,6554.38,6018.44,6049.79,5918.775
2015-9-15,5886.27,5996.22,5689.97,5708.03,5708.03
2015-9-16,5722.53,6107.37,5704.12,6084.84,6084.84
2015-9-17,6057.87,6242.25,5965.41,5965.41,5965.41
2015-9-18,6007.46,6073.55,5934.1,6036.88,6035.35
2015-9-21,5966.29,6251.62,5943.59,6250.44,6105.29
2015-9-22,6264.06,6362.05,6215.57,6295.93,6175.23
2015-9-23,6192.33,6302.64,6162.97,6224.6,6245.17
2015-9-24,6250.09,6324.31,6227.39,6315.11,6315.11
2015-9-25,6294.2,6336.43,6064.72,6108.38,6244.61
2015-9-28,6118.23,6221.01,6020.46,6219.69,6174.11
2015-9-29,6114.48,6183.83,6065.85,6103.61,6103.61
2015-9-30,6139.14,6165.75,6066.83,6123.73,6209.457
2015-10-8,6322.54,6409.74,6281.53,6372.49,6315.304
2015-10-9,6369.75,6495.29,6353.04,6470.05,6421.151
2015-10-12,6505.91,6788.4,6501.76,6718.72,6526.998
2015-10-13,6672.66,6816.78,6650.62,6802.08,6632.845
2015-10-14,6772.46,6842.87,6709.35,6724.5,6738.692
2015-10-15,6694.07,6929.48,6694.07,6929.24,6844.539
2015-10-16,6979.68,7052.14,6883.2,7047.56,6950.386
2015-10-19,7072.36,7113.66,6951.8,7047.37,7056.233
2015-10-20,7033.21,7163.26,6996.56,7162.08,7162.08
2015-10-21,7159.13,7186.54,6689.27,6712.74,6712.74
